"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"1500000US370010211022","Block Group 2, Census Tract 211.02, Alamance County, North Carolina","1171","1082","720","245","15","31","0","71","89","83","19","9","2","0","39","7","0","0","3","0","0","4","0","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010211023","Block Group 3, Census Tract 211.02, Alamance County, North Carolina","1223","1164","1060","45","6","27","0","26","59","55","9","23","5","0","9","4","3","0","2","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010212011","Block Group 1, Census Tract 212.01, Alamance County, North Carolina","2978","2727","803","1254","31","16","0","623","251","239","28","20","3","0","119","25","1","0","32","0","0","11","0","0","0","10","9","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1500000US370010212012","Block Group 2, Census Tract 212.01, Alamance County, North Carolina","2295","2093","1268","435","10","5","0","375","202","193","30","38","3","2","85","7","4","0","14","2","0","5","0","3","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010212013","Block Group 3, Census Tract 212.01, Alamance County, North Carolina","1032","958","718","124","4","11","0","101","74","71","19","12","6","0","25","5","0","0","2","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010212041","Block Group 1, Census Tract 212.04, Alamance County, North Carolina","1258","1135","698","115","22","1","0","299","123","116","14","15","4","2","70","3","0","1","1","0","0","4","0","0","2","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0",
"1500000US370010212042","Block Group 2, Census Tract 212.04, Alamance County, North Carolina","3959","3687","2599","735","52","101","1","199","272","264","44","50","24","4","129","5","1","0","4","0","0","2","1","0","0","8","3","0","0","2","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010212051","Block Group 1, Census Tract 212.05, Alamance County, North Carolina","994","940","828","84","5","11","1","11","54","52","9","10","7","0","24","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010212052","Block Group 2, Census Tract 212.05, Alamance County, North Carolina","2398","2160","1174","748","13","137","9","79","238","205","42","30","23","1","82","13","2","2","8","0","0","0","0","2","0","30","16","4","0","7","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010212053","Block Group 3, Census Tract 212.05, Alamance County, North Carolina","4571","4191","2439","1397","30","135","0","190","380","347","91","48","27","0","121","23","18","1","17","0","0","0","0","1","0","28","21","3","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010212061","Block Group 1, Census Tract 212.06, Alamance County, North Carolina","1267","1175","827","178","9","2","0","159","92","88","11","35","3","1","33","0","0","0","3","0","0","0","0","2","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010212062","Block Group 2, Census Tract 212.06, Alamance County, North Carolina","2454","2264","1384","670","4","70","1","135","190","179","65","29","9","1","57","1","0","3","13","1","0","0","0","0","0","8","4","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1500000US370010212063","Block Group 3, Census Tract 212.06, Alamance County, North Carolina","1661","1523","991","440","14","13","0","65","138","127","13","23","9","0","56","15","0","0","6","0","1","2","0","2","0","11","6","0","0","1","0","0","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010212071","Block Group 1, Census Tract 212.07, Alamance County, North Carolina","1750","1607","1202","284","15","15","0","91","143","140","22","33","8","1","62","5","0","2","5","0","0","1","0","1","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010212072","Block Group 2, Census Tract 212.07, Alamance County, North Carolina","1748","1605","1352","178","6","15","0","54","143","132","36","19","13","0","49","6","3","0","3","0","0","1","0","2","0","10","4","1","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010213001","Block Group 1, Census Tract 213, Alamance County, North Carolina","1376","1326","962","290","13","3","0","58","50","43","5","18","2","1","12","2","0","0","3","0","0","0","0","0","0","7","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010213002","Block Group 2, Census Tract 213, Alamance County, North Carolina","1129","1077","586","395","9","5","0","82","52","46","12","15","1","0","9","7","0","0","0","1","0","1","0","0","0","6","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010213003","Block Group 3, Census Tract 213, Alamance County, North Carolina","1057","993","527","371","15","8","0","72","64","59","17","2","6","0","20","10","0","0","1","3","0","0","0","0","0","5","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010213004","Block Group 4, Census Tract 213, Alamance County, North Carolina","1564","1461","1090","280","8","29","1","53","103","94","15","22","5","0","38","9","1","0","1","1","0","2","0","0","0","8","5","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010213005","Block Group 5, Census Tract 213, Alamance County, North Carolina","1052","979","652","277","14","2","0","34","73","66","11","22","2","0","20","9","0","0","1","0","0","1","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010214001","Block Group 1, Census Tract 214, Alamance County, North Carolina","1578","1517","1348","80","10","8","1","70","61","57","10","21","0","0","21","0","0","1","4","0","0","0","0","0","0","4","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010214002","Block Group 2, Census Tract 214, Alamance County, North Carolina","1090","1056","989","51","2","2","0","12","34","30","1","17","1","0","6","3","0","0","0","0","0","2","0","0","0","4","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010215001","Block Group 1, Census Tract 215, Alamance County, North Carolina","1138","1093","985","82","4","1","3","18","45","42","10","16","2","0","11","1","0","1","1","0","0","0","0","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010215002","Block Group 2, Census Tract 215, Alamance County, North Carolina","1440","1365","1255","77","6","1","1","25","75","75","10","19","6","0","39","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010215003","Block Group 3, Census Tract 215, Alamance County, North Carolina","1998","1925","1756","128","6","4","3","28","73","67","13","12","5","0","32","3","0","0","0","0","0","2","0","0","0","5","2","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010216001","Block Group 1, Census Tract 216, Alamance County, North Carolina","1178","1091","881","156","8","3","0","43","87","82","18","20","1","0","39","1","0","0","3","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010216002","Block Group 2, Census Tract 216, Alamance County, North Carolina","1135","1090","1007","60","2","9","0","12","45","40","18","5","0","0","16","1","0","0","0","0","0","0","0","0","0","5","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010216003","Block Group 3, Census Tract 216, Alamance County, North Carolina","2612","2393","1664","540","18","44","0","127","219","213","55","49","13","4","80","4","1","1","3","0","0","1","0","2","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010216004","Block Group 4, Census Tract 216, Alamance County, North Carolina","3988","3770","3328","272","6","111","0","53","218","215","29","24","50","0","99","10","0","1","2","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010217011","Block Group 1, Census Tract 217.01, Alamance County, North Carolina","1451","1388","1239","85","4","31","0","29","63","58","8","16","1","1","29","1","0","0","1","0","0","0","0","1","0","5","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010217012","Block Group 2, Census Tract 217.01, Alamance County, North Carolina","2028","1988","1863","82","6","24","1","12","40","39","0","19","0","1","15","2","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010217021","Block Group 1, Census Tract 217.02, Alamance County, North Carolina","2163","2039","1815","150","2","41","0","31","124","115","14","11","38","0","47","2","0","0","3","0","0","0","0","0","0","9","4","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010217022","Block Group 2, Census Tract 217.02, Alamance County, North Carolina","2201","2093","1782","142","5","126","0","38","108","105","10","9","15","0","67","2","0","0","1","0","0","1","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370010217023","Block Group 3, Census Tract 217.02, Alamance County, North Carolina","1533","1467","1217","197","4","24","0","25","66","64","10","8","9","1","30","3","0","0","3","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
