"GEO_ID","NAME","P3_001N","P3_001NA","P3_002N","P3_002NA","P3_003N","P3_003NA","P3_004N","P3_004NA","P3_005N","P3_005NA","P3_006N","P3_006NA","P3_007N","P3_007NA","P3_008N","P3_008NA","P3_009N","P3_009NA","P3_010N","P3_010NA","P3_011N","P3_011NA","P3_012N","P3_012NA","P3_013N","P3_013NA","P3_014N","P3_014NA","P3_015N","P3_015NA","P3_016N","P3_016NA","P3_017N","P3_017NA","P3_018N","P3_018NA","P3_019N","P3_019NA","P3_020N","P3_020NA","P3_021N","P3_021NA","P3_022N","P3_022NA","P3_023N","P3_023NA","P3_024N","P3_024NA","P3_025N","P3_025NA","P3_026N","P3_026NA","P3_027N","P3_027NA","P3_028N","P3_028NA","P3_029N","P3_029NA","P3_030N","P3_030NA","P3_031N","P3_031NA","P3_032N","P3_032NA","P3_033N","P3_033NA","P3_034N","P3_034NA","P3_035N","P3_035NA","P3_036N","P3_036NA","P3_037N","P3_037NA","P3_038N","P3_038NA","P3_039N","P3_039NA","P3_040N","P3_040NA","P3_041N","P3_041NA","P3_042N","P3_042NA","P3_043N","P3_043NA","P3_044N","P3_044NA","P3_045N","P3_045NA","P3_046N","P3_046NA","P3_047N","P3_047NA","P3_048N","P3_048NA","P3_049N","P3_049NA","P3_050N","P3_050NA","P3_051N","P3_051NA","P3_052N","P3_052NA","P3_053N","P3_053NA","P3_054N","P3_054NA","P3_055N","P3_055NA","P3_056N","P3_056NA","P3_057N","P3_057NA","P3_058N","P3_058NA","P3_059N","P3_059NA","P3_060N","P3_060NA","P3_061N","P3_061NA","P3_062N","P3_062NA","P3_063N","P3_063NA","P3_064N","P3_064NA","P3_065N","P3_065NA","P3_066N","P3_066NA","P3_067N","P3_067NA","P3_068N","P3_068NA","P3_069N","P3_069NA","P3_070N","P3_070NA","P3_071N","P3_071NA",
"7000000US371750000PF","PISGAH FOREST, Transylvania County, North Carolina","1491","null","1387","null","1203","null","50","null","8","null","14","null","2","null","110","null","104","null","101","null","7","null","33","null","5","null","0","null","52","null","2","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371750000RE","ROSMAN EASTATOE, Transylvania County, North Carolina","2040","null","1931","null","1858","null","14","null","11","null","2","null","0","null","46","null","109","null","104","null","8","null","59","null","3","null","1","null","29","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","4","null","1","null","0","null","0","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371750000WC","WILLIAMSON CREEK, Transylvania County, North Carolina","1632","null","1578","null","1549","null","11","null","4","null","6","null","0","null","8","null","54","null","52","null","7","null","16","null","6","null","0","null","22","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37175000TC1","TRANSYLVANIA COUNTY 1, Transylvania County, North Carolina","931","null","882","null","868","null","2","null","4","null","0","null","0","null","8","null","49","null","49","null","2","null","29","null","0","null","0","null","17","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37175000TC7","TRANSYLVANIA COUNTY 7, Transylvania County, North Carolina","1818","null","1733","null","1665","null","1","null","15","null","2","null","0","null","50","null","85","null","83","null","1","null","32","null","1","null","0","null","43","null","2","null","0","null","0","null","1","null","0","null","0","null","1","null","1","null","1","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37177000001","ALLIGATOR, Tyrrell County, North Carolina","208","null","204","null","50","null","151","null","0","null","0","null","0","null","3","null","4","null","4","null","0","null","0","null","1","null","0","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37177000002","COLUMBIA, Tyrrell County, North Carolina","1548","null","1471","null","996","null","370","null","2","null","33","null","0","null","70","null","77","null","62","null","5","null","7","null","1","null","0","null","44","null","4","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","12","null","2","null","1","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null","1","null","0","null","0","null","0","null","2","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37177000003","GUMNECK, Tyrrell County, North Carolina","220","null","214","null","148","null","64","null","0","null","0","null","0","null","2","null","6","null","3","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37177000014","KILKENNY, Tyrrell County, North Carolina","89","null","84","null","76","null","5","null","0","null","1","null","0","null","2","null","5","null","4","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null",
"7000000US37177000015","SCUPPERNONG, Tyrrell County, North Carolina","477","null","464","null","289","null","165","null","0","null","5","null","0","null","5","null","13","null","9","null","2","null","3","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37177000016","SOUTH FORK, Tyrrell County, North Carolina","32","null","29","null","24","null","5","null","0","null","0","null","0","null","0","null","3","null","3","null","0","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
