"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N",
"7000000US37119000102","102, Mecklenburg County, North Carolina","6185","1235","4950","4743","2321","1923","24","369","5","101","207","186","38","39","16","0","65","14","2","0","10","0","0","0","0","2","0","17","8","4","0","0","1","0","0","1","0","0","2","0","1","0","0","0","0","0","0","0","4","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000103","103, Mecklenburg County, North Carolina","3317","174","3143","3023","2754","116","3","143","1","6","120","115","22","32","19","0","29","4","0","2","2","3","0","0","0","2","0","5","3","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000104","104, Mecklenburg County, North Carolina","4221","1102","3119","3019","402","2343","5","240","3","26","100","89","41","3","8","0","1","24","1","2","6","0","0","0","2","1","0","11","9","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000105","105, Mecklenburg County, North Carolina","7559","820","6739","6440","2757","3119","23","467","12","62","299","273","69","51","45","0","23","45","8","0","24","0","0","0","1","7","0","26","22","0","0","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000106","106, Mecklenburg County, North Carolina","1739","64","1675","1627","1527","50","0","42","2","6","48","46","13","25","3","0","4","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000108","108, Mecklenburg County, North Carolina","4141","1380","2761","2646","527","1568","7","393","2","149","115","109","28","7","23","4","14","17","1","0","13","0","0","0","0","1","1","6","4","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000109","109, Mecklenburg County, North Carolina","3233","149","3084","2993","2680","194","3","100","0","16","91","91","22","30","24","1","13","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000110","110, Mecklenburg County, North Carolina","1462","72","1390","1334","1184","110","0","33","2","5","56","55","5","20","15","0","10","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000111","111, Mecklenburg County, North Carolina","3400","191","3209","3130","2758","242","8","110","0","12","79","77","14","13","24","0","22","0","3","0","0","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000112","112, Mecklenburg County, North Carolina","2317","108","2209","2150","1870","92","3","172","0","13","59","58","10","19","14","1","12","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000113","113, Mecklenburg County, North Carolina","3548","157","3391","3298","2815","189","4","277","0","13","93","88","11","24","14","0","29","2","7","0","0","0","0","0","1","0","0","5","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000114","114, Mecklenburg County, North Carolina","3030","204","2826","2772","2536","168","6","48","0","14","54","53","5","21","6","0","17","0","1","0","1","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000115","115, Mecklenburg County, North Carolina","2217","660","1557","1502","702","664","0","122","1","13","55","51","17","8","3","0","7","5","0","0","4","0","0","0","0","7","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000116","116, Mecklenburg County, North Carolina","2090","583","1507","1476","396","966","2","104","0","8","31","29","10","7","0","1","3","0","1","0","6","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000117","117, Mecklenburg County, North Carolina","2967","482","2485","2346","919","1279","18","78","4","48","139","124","49","26","8","0","13","16","4","0","2","0","0","0","6","0","0","15","7","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000118","118, Mecklenburg County, North Carolina","3581","198","3383","3245","2358","330","10","494","1","52","138","136","24","21","16","0","45","1","7","0","22","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000119","119, Mecklenburg County, North Carolina","1902","59","1843","1805","1565","146","6","84","0","4","38","36","15","11","0","1","7","0","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000120","120, Mecklenburg County, North Carolina","4993","2071","2922","2819","990","1586","12","199","0","32","103","87","31","5","19","0","14","7","0","0","8","3","0","0","0","0","0","10","7","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US37119000121","121, Mecklenburg County, North Carolina","4001","234","3767","3653","3205","195","6","226","2","19","114","109","16","36","17","2","29","4","3","0","0","0","0","0","0","2","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000122","122, Mecklenburg County, North Carolina","6996","1273","5723","5481","2761","2224","20","433","7","36","242","219","50","61","26","1","30","22","14","0","11","0","0","0","0","4","0","20","10","0","0","0","3","0","0","2","1","0","1","0","2","0","1","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000123","123, Mecklenburg County, North Carolina","2922","613","2309","2230","655","1383","10","143","13","26","79","65","14","21","7","0","9","4","0","0","10","0","0","0","0","0","0","14","12","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000124","124, Mecklenburg County, North Carolina","3309","736","2573","2476","540","1737","22","159","2","16","97","95","33","12","7","5","10","11","1","0","10","3","0","0","2","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000125","125, Mecklenburg County, North Carolina","1798","539","1259","1232","489","581","3","143","5","11","27","22","8","2","1","0","6","1","2","0","2","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000126","126, Mecklenburg County, North Carolina","4811","452","4359","4236","924","2519","44","730","0","19","123","113","48","17","5","0","16","11","8","1","5","0","0","0","0","2","0","7","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000127","127, Mecklenburg County, North Carolina","4789","208","4581","4461","4197","122","3","118","0","21","120","116","14","31","28","0","38","1","0","0","0","0","0","0","4","0","0","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000128","128, Mecklenburg County, North Carolina","3291","277","3014","2898","1604","1111","0","162","1","20","116","110","33","36","15","1","9","4","4","1","2","0","0","2","0","3","0","6","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000129","129, Mecklenburg County, North Carolina","2172","556","1616","1553","870","568","13","90","3","9","63","52","15","7","17","0","9","3","0","0","0","0","0","0","1","0","0","8","6","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000130","130, Mecklenburg County, North Carolina","2791","550","2241","2140","725","847","4","545","2","17","101","91","10","22","20","0","12","8","6","0","12","0","0","0","0","1","0","8","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000131","131, Mecklenburg County, North Carolina","1817","62","1755","1698","1563","63","2","64","0","6","57","57","21","13","6","0","13","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000132","132, Mecklenburg County, North Carolina","3378","1288","2090","2006","868","932","21","167","3","15","84","72","28","19","6","1","5","8","2","0","2","0","0","0","1","0","0","12","7","0","0","1","1","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000133","133, Mecklenburg County, North Carolina","5380","308","5072","4889","4230","413","7","225","0","14","183","180","20","53","44","5","47","10","0","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000134","134, Mecklenburg County, North Carolina","8400","936","7464","7220","5857","1058","17","269","0","19","244","231","39","82","47","3","41","0","4","0","12","0","0","0","1","2","0","8","2","2","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"7000000US37119000135","135, Mecklenburg County, North Carolina","11091","1827","9264","8973","1922","6650","24","307","4","66","291","273","97","24","18","2","24","53","12","0","35","3","0","1","2","2","0","17","9","0","0","3","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US37119000136","136, Mecklenburg County, North Carolina","2747","136","2611","2554","2326","108","11","91","1","17","57","56","6","17","10","0","11","2","1","5","3","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000137","137, Mecklenburg County, North Carolina","7087","416","6671","6484","4355","465","14","1602","8","40","187","180","42","47","37","4","36","8","0","0","4","0","0","1","0","1","0","6","1","1","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000138","138, Mecklenburg County, North Carolina","5444","1390","4054","3875","1260","2075","2","516","2","20","179","162","48","25","21","1","18","32","0","3","11","0","0","0","0","3","0","17","6","2","0","2","0","0","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000140","140, Mecklenburg County, North Carolina","7084","631","6453","6213","3966","691","5","1506","5","40","240","210","34","38","55","3","53","13","5","0","5","0","0","1","0","3","0","25","17","2","0","2","0","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","5","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000141","141, Mecklenburg County, North Carolina","10455","1000","9455","9303","4927","2753","96","1445","21","61","152","146","59","29","34","0","3","4","1","1","8","0","0","0","2","5","0","6","0","2","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000142","142, Mecklenburg County, North Carolina","7376","458","6918","6648","5591","710","17","299","2","29","270","254","45","74","41","2","53","10","9","1","15","3","0","0","1","0","0","16","7","4","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000143","143, Mecklenburg County, North Carolina","6089","434","5655","5485","4646","492","13","312","0","22","170","158","36","45","22","0","37","2","1","0","11","1","0","0","2","1","0","10","6","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000144","144, Mecklenburg County, North Carolina","4008","230","3778","3650","2881","319","5","430","2","13","128","120","19","28","23","2","30","0","4","2","2","4","1","1","3","0","1","7","3","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37119000145","145, Mecklenburg County, North Carolina","10928","803","10125","9752","5492","3540","19","637","10","54","373","343","77","57","49","1","61","35","12","5","34","0","1","2","6","3","0","28","12","1","1","8","2","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
